Condition_Order,Condition,Model_Order,Model,Model_Label,Configuration_Order,Configuration,Number_of_Predictors,CV_Accuracy_Mean,CV_Accuracy_SD,CV_Macro_Precision_Mean,CV_Macro_Precision_SD,CV_Macro_Recall_Mean,CV_Macro_Recall_SD,CV_Macro_F1_Mean,CV_Macro_F1_SD,CV_Train_Macro_F1_Mean,Number_of_Validation_Scores
0,Original imbalanced class distribution,7,SVM,SVM,3,PBC & SN,28,0.8681212121212121,0.028994391917899365,0.8486847567889079,0.04041177885495028,0.8085528785982479,0.049762023713611644,0.8220514115703209,0.04394594203036631,0.9119914547900957,25
0,Original imbalanced class distribution,7,SVM,SVM,4,ATTD,24,0.860102564102564,0.03843458432503532,0.8482016261108715,0.053150240098094825,0.7837979766374636,0.061842970444708316,0.8039551820262061,0.05903485268217108,0.8868326991892407,25
0,Original imbalanced class distribution,7,SVM,SVM,5,PBC,24,0.849752913752914,0.03726671807949646,0.8224884214279251,0.051245085723824794,0.7869331455986649,0.05685654564422077,0.7981009723191681,0.053801980047379246,0.8889620884477674,25
0,Original imbalanced class distribution,7,SVM,SVM,6,SN,24,0.8502937062937064,0.03481130337881272,0.8384243737453629,0.05226565151168129,0.7647729801140315,0.05751398175426427,0.7867958310309017,0.0570502263149106,0.8886424784618686,25
1,Random undersampling (RUS),0,AdaBoost,U-AdaBoost,0,ATTD & PBC & SN,32,0.8454172494172494,0.03515384484003936,0.8042670527678584,0.03936199566809808,0.8382608468919482,0.04323336465375248,0.8156741666110727,0.040539086532128794,0.903808668014251,25
1,Random undersampling (RUS),0,AdaBoost,U-AdaBoost,1,ATTD & PBC,28,0.8417902097902098,0.04025886104112161,0.801940286718805,0.04281384879699078,0.8351849534139898,0.04321863987531986,0.8120677724601011,0.04395979643275535,0.8829246898831293,25
1,Random undersampling (RUS),0,AdaBoost,U-AdaBoost,2,ATTD & SN,28,0.8208205128205129,0.040170507212351964,0.7771808385820339,0.04188146664546216,0.8021850229453483,0.048470084579395896,0.7842973625597164,0.0445248038505731,0.8849072837048102,25
1,Random undersampling (RUS),0,AdaBoost,U-AdaBoost,3,PBC & SN,28,0.8374825174825176,0.04135279601218963,0.7968760379847246,0.042122397215961484,0.8343404950632735,0.04863885894148267,0.8081975044588606,0.045261222035507295,0.8890073802911389,25
1,Random undersampling (RUS),0,AdaBoost,U-AdaBoost,4,ATTD,24,0.8092494172494173,0.034658906657515275,0.7644720522834612,0.03811947777425504,0.79409887359199,0.04301761220050998,0.7727607213290342,0.03969564034743612,0.8449172851223308,25
1,Random undersampling (RUS),0,AdaBoost,U-AdaBoost,5,PBC,24,0.8337435897435896,0.0454366484400868,0.7932612318000376,0.048892166019004465,0.828727054651648,0.051515786558174015,0.8036323297381796,0.0507741983444584,0.8661345225839038,25
1,Random undersampling (RUS),0,AdaBoost,U-AdaBoost,6,SN,24,0.7950209790209791,0.04531141795658668,0.7514442364779634,0.04821527078560622,0.7851689612015019,0.05263224932564424,0.7593861579476348,0.051189246909235674,0.846673516772418,25
1,Random undersampling (RUS),1,DT,U-DT,0,ATTD & PBC & SN,32,0.7871421911421912,0.04067195924478765,0.7530858812755921,0.041738042707947454,0.8023444235850369,0.052407021202765795,0.7591271668936499,0.044767851179089775,0.8000160785084802,25
1,Random undersampling (RUS),1,DT,U-DT,1,ATTD & PBC,28,0.7883729603729605,0.04617302325803713,0.755130387294131,0.0440015715951432,0.8053885064664164,0.04756789709286361,0.7619388112180009,0.04783527439649869,0.8001412443770823,25
1,Random undersampling (RUS),1,DT,U-DT,2,ATTD & SN,28,0.7754685314685317,0.05242035160998295,0.737476000942813,0.05347223102651704,0.7685273258239467,0.05460280119596612,0.7396931298910223,0.05272513589692627,0.7788218859072438,25
1,Random undersampling (RUS),1,DT,U-DT,3,PBC & SN,28,0.7853146853146853,0.049614769965085355,0.7497300569900222,0.04931908642886683,0.7954347448199137,0.05651456376055476,0.7561986346874049,0.05265298887098079,0.8010763570599799,25
1,Random undersampling (RUS),1,DT,U-DT,4,ATTD,24,0.7743123543123543,0.05767904064449175,0.735090617143451,0.05636837867975467,0.7699734042553191,0.05883920315351153,0.7400883715689653,0.058839818829767986,0.774436645661729,25
1,Random undersampling (RUS),1,DT,U-DT,5,PBC,24,0.7945734265734267,0.0560358423417788,0.7619162921349758,0.051451552838680234,0.8099794882492004,0.05435604383815867,0.7682797050830343,0.05700738567261791,0.798177886917856,25
1,Random undersampling (RUS),1,DT,U-DT,6,SN,24,0.752074592074592,0.046981628103987115,0.7220461843902304,0.03863213524726824,0.7636842928660825,0.0511721137054794,0.7205520206391877,0.04748118825070846,0.7540143878315998,25
1,Random undersampling (RUS),2,GB,U-GB,0,ATTD & PBC & SN,32,0.8221165501165502,0.04103053160085279,0.7797063025215806,0.04455337338819067,0.8161243220692533,0.05070426306052742,0.7902184520581749,0.0466254557217649,0.90827158763773,25
1,Random undersampling (RUS),2,GB,U-GB,1,ATTD & PBC,28,0.8104522144522144,0.04409042347815368,0.7668978934461584,0.04887096148892859,0.7972415171742455,0.053877326261838346,0.7748201561712275,0.050535794619853795,0.9019531790649562,25
1,Random undersampling (RUS),2,GB,U-GB,2,ATTD & SN,28,0.8085501165501167,0.03547921668358971,0.7653383820391371,0.03827053083256913,0.8001614865804477,0.047665272272876175,0.7741034236770645,0.04103980885459204,0.9012032267087244,25
1,Random undersampling (RUS),2,GB,U-GB,3,PBC & SN,28,0.8215198135198135,0.051370287302989974,0.7802917789738473,0.053871190197575726,0.818301522736754,0.059373384504278565,0.790762501303583,0.057181198518248336,0.9025813647959349,25
1,Random undersampling (RUS),2,GB,U-GB,4,ATTD,24,0.781025641025641,0.03506701522753661,0.7381694246776581,0.034216738466319514,0.7763575997774997,0.04044981225707632,0.7463668429273846,0.03749696961930801,0.867927283162615,25
1,Random undersampling (RUS),2,GB,U-GB,5,PBC,24,0.8117296037296038,0.046269390816552236,0.7681914561812598,0.04953414799712724,0.8032184327631762,0.056161248594686346,0.7781197681639946,0.05234740935962378,0.8801647505704107,25
1,Random undersampling (RUS),2,GB,U-GB,6,SN,24,0.7987226107226106,0.05028957479618607,0.7563159831842043,0.05201999588219614,0.7924170838548186,0.057188592861812375,0.7648462880738921,0.05606486478841149,0.8801424585428941,25
1,Random undersampling (RUS),3,KNN,U-KNN,0,ATTD & PBC & SN,32,0.8736317016317017,0.034795381419739334,0.8412838432418392,0.049686082820000796,0.8508197747183981,0.04028399377098673,0.843242915662946,0.04147482025332955,0.8619608000380937,25
1,Random undersampling (RUS),3,KNN,U-KNN,1,ATTD & PBC,28,0.8706480186480188,0.03536405851054025,0.837907088688279,0.04781106132123469,0.84262602558754,0.045421565973988894,0.8378461576641688,0.04341160397125294,0.8600248271354899,25
1,Random undersampling (RUS),3,KNN,U-KNN,2,ATTD & SN,28,0.8515617715617715,0.024952919954518486,0.8150271467710745,0.03322267084074184,0.8098870115422055,0.04162949198848591,0.8099244469052259,0.03405252617715914,0.8503670231871945,25
1,Random undersampling (RUS),3,KNN,U-KNN,3,PBC & SN,28,0.857081585081585,0.03719650588560076,0.820352184747568,0.04873942850665347,0.8336818592685299,0.047186660057488006,0.8234968493870687,0.045064407789164956,0.8417436636141697,25
1,Random undersampling (RUS),3,KNN,U-KNN,4,ATTD,24,0.8331748251748252,0.035627826583280675,0.7976634387953561,0.04963108646428111,0.775113683771381,0.045122900890140524,0.7818466206082446,0.042954068138021204,0.8277676566188736,25
1,Random undersampling (RUS),3,KNN,U-KNN,5,PBC,24,0.8503216783216783,0.04030541354426119,0.813433333496471,0.05083230493299006,0.8238343067723544,0.050181980557739723,0.8148068253345762,0.04770500262510655,0.8424905201114267,25
1,Random undersampling (RUS),3,KNN,U-KNN,6,SN,24,0.8054079254079254,0.050275046170445314,0.7551566070000055,0.07055109202316812,0.7501401056876652,0.07236036173938905,0.7498144469607148,0.06947205324943559,0.7995593982046776,25
1,Random undersampling (RUS),4,LR,U-LR,0,ATTD & PBC & SN,32,0.8386946386946387,0.03562705060794398,0.7985833753566348,0.0400248163605219,0.8355946669447921,0.04639039274271033,0.8090976247994025,0.041309095707945456,0.8735827142531153,25
1,Random undersampling (RUS),4,LR,U-LR,1,ATTD & PBC,28,0.8251375291375291,0.04216270622826528,0.7850587751199205,0.04488233465943671,0.8223034000834376,0.04742317213680991,0.7947994786719716,0.046328921380066744,0.8570143708682358,25
1,Random undersampling (RUS),4,LR,U-LR,2,ATTD & SN,28,0.8300699300699301,0.03735269589104361,0.789582375781272,0.0419506095744862,0.8253719927687386,0.0497639412729987,0.7987650121725944,0.04515453876029914,0.8575466186989692,25
1,Random undersampling (RUS),4,LR,U-LR,3,PBC & SN,28,0.8442331002331003,0.03348554615558398,0.8060370839639198,0.0334420486371607,0.8502487484355444,0.03902903134259821,0.8181157597177189,0.03621326730585573,0.8663807372994989,25
1,Random undersampling (RUS),4,LR,U-LR,4,ATTD,24,0.7890069930069931,0.040518194605482255,0.7462876658240968,0.04070301548059621,0.7840503754693365,0.04697369637422634,0.7548085885087406,0.04400553991711578,0.8121615748430753,25
1,Random undersampling (RUS),4,LR,U-LR,5,PBC,24,0.8203076923076922,0.04005843993040208,0.7797312086216652,0.04259502620341173,0.8184362397441247,0.0446501935359859,0.7899153409800568,0.043738532283328885,0.8422650333977693,25
1,Random undersampling (RUS),4,LR,U-LR,6,SN,24,0.8110303030303031,0.04549599305691694,0.7704199825624286,0.04574982348604179,0.8064754554303991,0.054159967989603444,0.7781082696564695,0.051827534079222796,0.8333622239543743,25
1,Random undersampling (RUS),5,NB,U-NB,0,ATTD & PBC & SN,32,0.8748811188811189,0.02564147318956736,0.8445581617604134,0.0332348811940376,0.8434948199137812,0.04148025032393549,0.8410377556659624,0.03451679525834368,0.8501931309999179,25
1,Random undersampling (RUS),5,NB,U-NB,1,ATTD & PBC,28,0.8619953379953381,0.030474642625720517,0.8276194859058321,0.03964574764654559,0.8275422403003756,0.04565842404709026,0.8249745187224097,0.04066121144766484,0.8341194041144934,25
1,Random undersampling (RUS),5,NB,U-NB,2,ATTD & SN,28,0.8570256410256412,0.03425484691378499,0.8250865993282985,0.044862585834190255,0.814151022110972,0.04912851720538171,0.8159276544856832,0.045643311842314786,0.8266992451888413,25
1,Random undersampling (RUS),5,NB,U-NB,3,PBC & SN,28,0.858918414918415,0.028997015410228495,0.8246824256937952,0.03887480173692656,0.8231706299541092,0.045412653960058,0.8207377677835119,0.039181218020745444,0.8339853007793105,25
1,Random undersampling (RUS),5,NB,U-NB,4,ATTD,24,0.8410722610722611,0.0372390590404222,0.802581287605201,0.048409006316693245,0.7983468919482687,0.05029853088043317,0.7975483814084038,0.048156070725159004,0.8085043527574122,25
1,Random undersampling (RUS),5,NB,U-NB,5,PBC,24,0.8552261072261073,0.03631141549493999,0.8186262333098804,0.048154757066242206,0.8215345570852454,0.049521953550842684,0.817640226436583,0.046596977727162,0.81809262596209,25
1,Random undersampling (RUS),5,NB,U-NB,6,SN,24,0.8287738927738928,0.04162029721346608,0.7888530450144856,0.05455558776131355,0.7802258030871925,0.050845918329492236,0.7813193092695998,0.05019984164923926,0.78997333984563,25
1,Random undersampling (RUS),6,RF,U-RF,0,ATTD & PBC & SN,32,0.8663123543123544,0.021541097125298014,0.8284144201480872,0.024518166319273976,0.8653872896676401,0.024691811914842224,0.8406891065351364,0.023833685484820885,0.9255490921578605,25
1,Random undersampling (RUS),6,RF,U-RF,1,ATTD & PBC,28,0.8564475524475524,0.023714136220447393,0.8177184372917465,0.028099224318937126,0.8536013767209012,0.027624199800755766,0.829171027748304,0.02648974138512802,0.9185925185034545,25
1,Random undersampling (RUS),6,RF,U-RF,2,ATTD & SN,28,0.8479067599067599,0.027365142964991193,0.8092992701352513,0.03179515939890351,0.8420374426366292,0.04039521172025324,0.8181149098046298,0.032492931906230545,0.9142610112409966,25
1,Random undersampling (RUS),6,RF,U-RF,3,PBC & SN,28,0.8607925407925409,0.027407433351477016,0.8227923257563451,0.02938557392609921,0.8614090529828953,0.03216996828435597,0.8349721716558635,0.029940430720155245,0.9170890040854996,25
1,Random undersampling (RUS),6,RF,U-RF,4,ATTD,24,0.8116736596736597,0.04427083026280578,0.7702243198815458,0.04700425164441422,0.807922229175358,0.054182731501210564,0.7794289010976967,0.049871459020185555,0.8884195173417317,25
1,Random undersampling (RUS),6,RF,U-RF,5,PBC,24,0.8411188811188812,0.027307092886301502,0.8008513895156439,0.0295484030586916,0.8365757544152415,0.03295303915645332,0.8115624821393892,0.029774049181310557,0.9133907317648733,25
1,Random undersampling (RUS),6,RF,U-RF,6,SN,24,0.8023682983682984,0.04110189353568517,0.765267801426906,0.04030304183669958,0.8079166666666668,0.0407158065747691,0.7728732063723808,0.04249250148929362,0.8851130896240222,25
